,album,artist,trackNumber,id,name,uri,release_date,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,isHit
851,Why Me? Why Not. (Deluxe Edition),Liam Gallagher,4.0,4QSxcUAwEx5sFitOKZfQDN,Now That I've Found You,spotify:track:4QSxcUAwEx5sFitOKZfQDN,2019-09-20,0.000162,0.461,200911.0,0.892,0.0,6.73e-05,0.0,0.126,-3.38,1.0,55.0,0.0397,129.999,4.0,0.573,1.0
853,Memories,Maroon 5,1.0,2b8fOow8UzyDFAE27YhOZM,Memories,spotify:track:2b8fOow8UzyDFAE27YhOZM,2019-09-20,0.837,0.764,189486.0,0.32,0.0,0.0,11.0,0.0822,-7.209,1.0,89.0,0.0546,91.019,4.0,0.575,1.0
855,Stack It Up (feat. A Boogie Wit da Hoodie),Liam Payne,1.0,1xU2QZ40MY4Ex2pfczZa9U,Stack It Up (feat. A Boogie Wit da Hoodie),spotify:track:1xU2QZ40MY4Ex2pfczZa9U,2019-09-18,0.153,0.743,166406.0,0.812,1.0,0.0,7.0,0.0642,-3.069,1.0,65.0,0.132,100.047,4.0,0.606,1.0
857,Thiago Silva,Dave,1.0,3DKCTIiJ97bS9TGiqcABjo,Thiago Silva,spotify:track:3DKCTIiJ97bS9TGiqcABjo,2016-05-13,0.0641,0.667,201963.0,0.673,1.0,4e-06,0.0,0.0975,-7.574,1.0,71.0,0.323,144.256,4.0,0.669,1.0
858,everything means nothing,blackbear,1.0,2mt1IqcFyY1zmYZT8Q3xw9,hot girl bummer,spotify:track:2mt1IqcFyY1zmYZT8Q3xw9,2020-08-21,0.125,0.782,188343.0,0.559,1.0,0.0,6.0,0.385,-7.106,0.0,86.0,0.0767,129.992,1.0,0.685,1.0
859,Over It,Summer Walker,3.0,2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,spotify:track:2xyx0o4xNOLLjBSbOOdcbA,2019-10-04,0.603,0.726,143226.0,0.408,1.0,0.0,11.0,0.225,-6.606,0.0,76.0,0.0614,115.918,4.0,0.459,1.0
861,Charlie's Angels (Original Motion Picture Soundtrack),Various Artists,3.0,6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),spotify:track:6zegtH6XXd2PDPLvy1Y0n2,2019-11-01,0.00237,0.644,190066.0,0.755,0.0,7.64e-06,1.0,0.0859,-5.325,1.0,75.0,0.0448,102.861,4.0,0.334,1.0
863,Hollywood's Bleeding,Post Malone,9.0,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),spotify:track:7CZyCXKG6d5ALeq41sLzbw,2019-09-06,0.0906,0.499,229573.0,0.8,0.0,0.0,1.0,0.147,-2.665,0.0,79.0,0.0502,139.919,4.0,0.272,1.0
864,Professor X,Dave,1.0,5wfyoR8XOkw45QRtFOoxyi,Professor X,spotify:track:5wfyoR8XOkw45QRtFOoxyi,2019-09-13,0.11,0.891,217704.0,0.675,1.0,0.0,2.0,0.275,-6.892,1.0,69.0,0.152,127.012,4.0,0.562,1.0
865,Heavy Is The Head,Stormzy,12.0,5Rbj8akony3l0NNM5TjH1F,Wiley Flow,spotify:track:5Rbj8akony3l0NNM5TjH1F,2019-12-13,0.241,0.716,207365.0,0.68,1.0,0.0,5.0,0.202,-4.721,0.0,66.0,0.309,140.417,4.0,0.475,1.0
866,Top Boy (A Selection of Music Inspired by the Series),Various Artists,17.0,5r7WvQtyPfy1xch5zMgGRp,Behind Barz - Bonus,spotify:track:5r7WvQtyPfy1xch5zMgGRp,2019-09-13,0.769,0.854,163120.0,0.554,1.0,1.84e-06,8.0,0.0749,-4.684,1.0,67.0,0.172,142.069,4.0,0.272,1.0
867,Manic,Halsey,3.0,2ufmtcIFdFpuUYBPXK5f67,Graveyard,spotify:track:2ufmtcIFdFpuUYBPXK5f67,2020-01-17,0.231,0.667,181805.0,0.583,0.0,4.48e-05,11.0,0.181,-5.127,0.0,77.0,0.0747,92.043,4.0,0.187,1.0
868,Top Boy (A Selection of Music Inspired by the Series),Various Artists,2.0,5MQduN4agmSbDzRATJpoHz,Freddy,spotify:track:5MQduN4agmSbDzRATJpoHz,2019-09-13,0.191,0.806,137000.0,0.737,1.0,0.0,5.0,0.343,-6.648,0.0,50.0,0.282,127.925,4.0,0.689,1.0
870,Top Boy (A Selection of Music Inspired by the Series),Various Artists,10.0,2pTgfhkctFTK9wyvPeCIzK,Elastic,spotify:track:2pTgfhkctFTK9wyvPeCIzK,2019-09-13,0.191,0.882,197837.0,0.866,1.0,3.45e-05,10.0,0.0752,-4.796,0.0,47.0,0.25,147.987,4.0,0.904,1.0
871,Top Boy (A Selection of Music Inspired by the Series),Various Artists,3.0,2pQvgkGz5RTvdZN6pwPnDY,Hard To Believe,spotify:track:2pQvgkGz5RTvdZN6pwPnDY,2019-09-13,0.49,0.886,198620.0,0.674,1.0,0.0,8.0,0.114,-4.918,0.0,50.0,0.449,144.905,4.0,0.553,1.0
872,Top Boy (A Selection of Music Inspired by the Series),Various Artists,8.0,6eyxts39VJKDfxv5QHOlRB,100 Thoughts,spotify:track:6eyxts39VJKDfxv5QHOlRB,2019-09-13,0.611,0.915,123843.0,0.789,1.0,0.0,10.0,0.0727,-5.352,0.0,49.0,0.231,139.901,4.0,0.958,1.0
873,Top Boy (A Selection of Music Inspired by the Series),Various Artists,5.0,3oqF3rPTVgSx6NYQFSUnXQ,One Summer,spotify:track:3oqF3rPTVgSx6NYQFSUnXQ,2019-09-13,0.0515,0.457,204750.0,0.803,1.0,2.72e-06,1.0,0.321,-3.986,1.0,46.0,0.228,174.861,4.0,0.265,1.0
874,Top Boy (A Selection of Music Inspired by the Series),Various Artists,16.0,0iv8ymjzm36TvKGsy5fZEQ,God's Eye,spotify:track:0iv8ymjzm36TvKGsy5fZEQ,2019-09-13,0.548,0.466,316581.0,0.573,1.0,0.0138,0.0,0.106,-8.724,1.0,50.0,0.363,79.623,4.0,0.241,1.0
875,Pony,Rex Orange County,1.0,4tVphly4D1PB8tJC9gHMcJ,10/10,spotify:track:4tVphly4D1PB8tJC9gHMcJ,2019-10-25,0.302,0.487,146093.0,0.909,1.0,3.01e-05,10.0,0.0781,-4.092,1.0,63.0,0.0993,187.826,4.0,0.293,1.0
876,Turn Me On (feat. Vula),Riton,1.0,0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),spotify:track:0qaWEvPkts34WF68r8Dzx9,2019-09-13,0.0149,0.737,208473.0,0.828,0.0,0.000583,11.0,0.0862,-4.711,1.0,78.0,0.0396,124.052,4.0,0.517,1.0
877,Hollywood's Bleeding,Post Malone,1.0,7sWRlDoTDX8geTR8zzr2vt,Hollywood's Bleeding,spotify:track:7sWRlDoTDX8geTR8zzr2vt,2019-09-06,0.331,0.405,156266.0,0.646,0.0,0.0,4.0,0.103,-3.206,0.0,78.0,0.0476,130.218,4.0,0.17,1.0
878,Sounds of the Skeng,Stormzy,1.0,7fuSDngvlH3PJs3MbKVWNu,Sounds of the Skeng,spotify:track:7fuSDngvlH3PJs3MbKVWNu,2019-09-06,0.0263,0.491,214130.0,0.805,1.0,3.9e-05,11.0,0.109,-3.226,0.0,56.0,0.299,174.63,5.0,0.382,1.0
879,AitcH2O,Aitch,6.0,584UC3Qpm8SbYd7aRWKREu,Buss Down (feat. ZieZie),spotify:track:584UC3Qpm8SbYd7aRWKREu,2019-09-06,0.109,0.795,211786.0,0.779,1.0,1.44e-05,11.0,0.0836,-5.413,1.0,62.0,0.177,95.045,4.0,0.783,1.0
880,Liar,Camila Cabello,1.0,7LzouaWGFCy4tkXDOOnEyM,Liar,spotify:track:7LzouaWGFCy4tkXDOOnEyM,2019-09-04,0.0169,0.74,207038.0,0.498,0.0,0.00282,11.0,0.319,-6.684,0.0,75.0,0.0456,98.016,4.0,0.652,1.0
881,AitcH2O,Aitch,3.0,4y90aFUvxkibo5m3XUzaBd,Already (feat. Tyreezy),spotify:track:4y90aFUvxkibo5m3XUzaBd,2019-09-06,0.273,0.694,189720.0,0.712,1.0,0.0,7.0,0.143,-6.269,0.0,45.0,0.347,105.205,4.0,0.786,1.0
882,M.O.T.H,Professor Green,2.0,5KbyaL9axdN8x9JAxollOp,Got It All,spotify:track:5KbyaL9axdN8x9JAxollOp,2019-09-06,0.067,0.9,199672.0,0.5,1.0,0.00115,11.0,0.121,-6.448,0.0,55.0,0.068,107.989,4.0,0.456,1.0
883,Romance,Camila Cabello,1.0,2ogKhhoMClkFXek7ZgxAhN,Shameless,spotify:track:2ogKhhoMClkFXek7ZgxAhN,2019-12-06,0.0197,0.377,219742.0,0.651,0.0,5.31e-05,4.0,0.174,-5.437,0.0,67.0,0.0589,129.607,4.0,0.0851,1.0
884,We Got That Cool (feat. Afrojack & Icona Pop),Yves V,1.0,2cFK03sObtI6AK3QKeOT5g,We Got That Cool (feat. Afrojack & Icona Pop),spotify:track:2cFK03sObtI6AK3QKeOT5g,2019-06-28,0.00462,0.639,213000.0,0.865,0.0,1.26e-06,1.0,0.208,-5.01,1.0,67.0,0.0357,124.01,4.0,0.611,1.0
889,Hypersonic Missiles,Sam Fender,2.0,4hui0bX1Bv89yg1BTsz4NU,The Borders,spotify:track:4hui0bX1Bv89yg1BTsz4NU,2019-09-13,0.00195,0.481,332413.0,0.925,0.0,0.000315,8.0,0.302,-3.787,1.0,60.0,0.0717,160.959,4.0,0.577,1.0
890,I Feel It,Leftwing : Kody,1.0,5FzuDFYmUFcvjraadJXv28,I Feel It,spotify:track:5FzuDFYmUFcvjraadJXv28,2019-06-21,0.00411,0.566,155250.0,0.954,0.0,0.0257,6.0,0.0943,-4.678,1.0,60.0,0.0376,125.967,4.0,0.887,1.0
892,Hollywood's Bleeding,Post Malone,6.0,21jGcNKet2qwijlDFuPiPb,Circles,spotify:track:21jGcNKet2qwijlDFuPiPb,2019-09-06,0.192,0.695,215280.0,0.762,0.0,0.00244,0.0,0.0863,-3.497,1.0,90.0,0.0395,120.042,4.0,0.553,1.0
895,Norman Fucking Rockwell!,Lana Del Rey,1.0,3RIgHHpnFKj5Rni1shokDj,Norman fucking Rockwell,spotify:track:3RIgHHpnFKj5Rni1shokDj,2019-08-30,0.967,0.218,248934.0,0.215,1.0,0.0847,5.0,0.0948,-12.49,1.0,70.0,0.0368,76.74,1.0,0.138,1.0
896,Eye 2 Eye,Deno,5.0,3Q9WtfD78fKOfcmCyrKGDi,Change (feat. DigDat),spotify:track:3Q9WtfD78fKOfcmCyrKGDi,2019-10-25,0.381,0.698,204912.0,0.666,1.0,0.0,0.0,0.0584,-6.275,1.0,49.0,0.276,171.05,4.0,0.535,1.0
897,Love Me Again,RAYE,1.0,4QbX1M5JblYzGTVwdZTgfb,Love Me Again,spotify:track:4QbX1M5JblYzGTVwdZTgfb,2019-08-02,0.283,0.716,198133.0,0.511,0.0,0.0,5.0,0.0765,-6.471,1.0,59.0,0.0479,110.019,4.0,0.488,1.0
898,Sunshine Kitty,Tove Lo,7.0,3SgSBvQAFo1B69THXOmgbE,Jacques (with Jax Jones),spotify:track:3SgSBvQAFo1B69THXOmgbE,2019-09-20,0.0681,0.789,203226.0,0.548,0.0,4.68e-05,9.0,0.0789,-8.731,0.0,48.0,0.0746,120.029,4.0,0.459,1.0
899,Hoodies All Summer,Kano,4.0,340K7rGGh4wWbzTlUebHGs,Pan-Fried (feat. Kojo Funds),spotify:track:340K7rGGh4wWbzTlUebHGs,2019-08-30,0.0681,0.678,210346.0,0.702,1.0,0.0,3.0,0.212,-7.559,0.0,50.0,0.381,102.311,4.0,0.248,1.0
900,Gang Gang,Cadet,1.0,0cG8mp3Pc1CIre9sspGMcg,Gang Gang,spotify:track:0cG8mp3Pc1CIre9sspGMcg,2019-08-29,0.361,0.668,205057.0,0.808,1.0,0.0,9.0,0.101,-5.749,1.0,40.0,0.56,143.456,4.0,0.577,1.0
901,We Love You Tecca,Lil Tecca,4.0,4guBZjUyrGoHsTahO3IHdj,Did It Again,spotify:track:4guBZjUyrGoHsTahO3IHdj,2019-08-30,0.185,0.686,116240.0,0.561,1.0,0.0,10.0,0.114,-9.929,0.0,75.0,0.191,148.775,4.0,0.186,1.0
902,We Love You Tecca,Lil Tecca,13.0,4e0FYxSROat25pH16zMTZI,Love Me,spotify:track:4e0FYxSROat25pH16zMTZI,2019-08-30,0.632,0.719,117013.0,0.538,1.0,0.0,11.0,0.135,-6.897,0.0,77.0,0.28,204.132,4.0,0.803,1.0
903,Graduation (with Juice WRLD),benny blanco,1.0,6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),spotify:track:6cjSh516BbrNUs213jDAGm,2019-08-30,0.107,0.731,177847.0,0.65,1.0,0.0,0.0,0.124,-5.286,1.0,80.0,0.271,154.968,4.0,0.605,1.0
904,Babushka Boi,A$AP Rocky,1.0,643PW82aBMUa1FiWi5VQY7,Babushka Boi,spotify:track:643PW82aBMUa1FiWi5VQY7,2019-08-28,0.304,0.897,187105.0,0.743,1.0,4.44e-05,10.0,0.137,-5.446,0.0,72.0,0.222,134.979,4.0,0.905,1.0
905,Heaven & Hell,Ava Max,9.0,6SpVp6ttad3XJOsjKBZwaq,Torn,spotify:track:6SpVp6ttad3XJOsjKBZwaq,2020-09-18,0.111,0.665,198005.0,0.831,0.0,1.53e-06,2.0,0.0596,-4.472,0.0,67.0,0.0437,125.057,4.0,0.696,1.0
906,Hoodies All Summer,Kano,6.0,4quLFynhSUFOO3em1GOMvO,Teardrops,spotify:track:4quLFynhSUFOO3em1GOMvO,2019-08-30,0.547,0.559,263386.0,0.706,1.0,0.000427,7.0,0.0998,-6.986,1.0,49.0,0.463,122.629,5.0,0.189,1.0
907,Foolish Loving Spaces (Deluxe Edition),Blossoms,2.0,3tzU46wNOVaFiYRNtNYY66,Your Girlfriend,spotify:track:3tzU46wNOVaFiYRNtNYY66,2020-01-31,0.0394,0.67,161293.0,0.87,0.0,3.01e-06,2.0,0.101,-4.825,1.0,61.0,0.0356,120.011,4.0,0.902,1.0
909,Lover,Taylor Swift,2.0,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,2019-08-23,0.117,0.552,178426.0,0.702,0.0,2.06e-05,9.0,0.105,-5.707,1.0,75.0,0.157,169.994,4.0,0.564,1.0
910,13 Reasons Why (Season 3),5 Seconds of Summer,1.0,26wLOs3ZuHJa2Ihhx6QIE6,Teeth,spotify:track:26wLOs3ZuHJa2Ihhx6QIE6,2019-08-23,0.0516,0.749,204887.0,0.461,0.0,6.24e-06,10.0,0.0738,-2.961,0.0,79.0,0.0416,139.02,4.0,0.42,1.0
911,People,The 1975,1.0,39sJbSgJmIrB9J1pkRbpaX,People,spotify:track:39sJbSgJmIrB9J1pkRbpaX,2019-08-22,3.74e-05,0.492,160008.0,0.926,1.0,0.0187,0.0,0.475,-5.257,1.0,53.0,0.188,149.957,4.0,0.479,1.0
912,GINGER,BROCKHAMPTON,1.0,694vvR5o19xHPhhJ5QdLN7,NO HALO,spotify:track:694vvR5o19xHPhhJ5QdLN7,2019-08-23,0.41,0.643,259746.0,0.573,1.0,0.00017,4.0,0.0695,-7.034,1.0,69.0,0.0709,165.192,4.0,0.47,1.0
913,Norman Fucking Rockwell!,Lana Del Rey,4.0,7MtVPRGtZl6rPjMfLoI3Lh,Fuck it I love you,spotify:track:7MtVPRGtZl6rPjMfLoI3Lh,2019-08-30,0.892,0.532,218287.0,0.452,1.0,0.00113,9.0,0.127,-10.654,0.0,71.0,0.043,129.895,4.0,0.203,1.0
914,True 2 Myself,Lil Tjay,3.0,0RLLvYBopDwooCyvnTwgYu,F.N,spotify:track:0RLLvYBopDwooCyvnTwgYu,2019-10-11,0.354,0.567,224000.0,0.515,1.0,0.0,6.0,0.078,-10.265,0.0,82.0,0.247,120.1,1.0,0.321,1.0
919,Be Honest (feat. Burna Boy),Jorja Smith,1.0,5pAbCxt9e3f81lOmjIXwzd,Be Honest (feat. Burna Boy),spotify:track:5pAbCxt9e3f81lOmjIXwzd,2019-08-16,0.311,0.757,207030.0,0.737,0.0,0.0,4.0,0.113,-6.728,0.0,74.0,0.114,98.057,4.0,0.635,1.0
920,Music x Road,Headie One,2.0,0SxjNrhMwarsbcgEy0pavJ,Both,spotify:track:0SxjNrhMwarsbcgEy0pavJ,2019-08-23,0.565,0.751,213586.0,0.674,1.0,0.000266,1.0,0.114,-7.101,1.0,67.0,0.212,145.808,4.0,0.565,1.0
921,Lover,Taylor Swift,3.0,1dGr1c8CrMLDpV6mPbImSI,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,2019-08-23,0.492,0.359,221306.0,0.543,0.0,1.58e-05,7.0,0.118,-7.582,1.0,79.0,0.0919,68.534,4.0,0.453,1.0
922,Motivation,Normani,1.0,0rIAC4PXANcKmitJfoqmVm,Motivation,spotify:track:0rIAC4PXANcKmitJfoqmVm,2019-08-16,0.0192,0.599,193837.0,0.887,0.0,1.21e-06,4.0,0.3,-3.967,1.0,76.0,0.0984,170.918,4.0,0.881,1.0
923,Slide Away,Miley Cyrus,1.0,44ADyYoY5liaRa3EOAl4uf,Slide Away,spotify:track:44ADyYoY5liaRa3EOAl4uf,2019-08-16,0.17,0.53,233654.0,0.538,0.0,2.83e-06,5.0,0.248,-6.672,1.0,77.0,0.0335,148.051,4.0,0.288,1.0
924,Won't Be Late (feat. Drake),Swae Lee,1.0,2sqsNXfN0HtgDEgaHXiUTa,Won't Be Late (feat. Drake),spotify:track:2sqsNXfN0HtgDEgaHXiUTa,2019-08-16,0.0824,0.915,218709.0,0.588,0.0,0.000169,7.0,0.104,-6.302,0.0,72.0,0.0677,123.936,4.0,0.329,1.0
925,Why Me? Why Not. (Deluxe Edition),Liam Gallagher,2.0,6qeFKhT0Khb9ySbb5pNYT5,One of Us,spotify:track:6qeFKhT0Khb9ySbb5pNYT5,2019-09-20,0.00957,0.476,205048.0,0.934,0.0,1.57e-05,5.0,0.0871,-3.739,0.0,55.0,0.0383,88.013,4.0,0.6,1.0
926,Ride It,Regard,1.0,2tnVG71enUj33Ic2nFN6kZ,Ride It,spotify:track:2tnVG71enUj33Ic2nFN6kZ,2019-07-26,0.177,0.88,157605.0,0.751,0.0,6.43e-05,7.0,0.106,-4.258,0.0,87.0,0.0874,117.948,4.0,0.884,1.0
927,Bags and Boxes 4,Blade Brown,4.0,6lLaU4Aryc7Yma7KIwUKp9,Joints (feat. K Trap),spotify:track:6lLaU4Aryc7Yma7KIwUKp9,2019-08-16,0.161,0.874,177166.0,0.621,1.0,0.0,8.0,0.129,-10.543,1.0,47.0,0.572,109.024,4.0,0.393,1.0
928,So Much Fun,Young Thug,7.0,1GeNui6m825V8jP4uKiIaH,Bad Bad Bad (feat. Lil Baby),spotify:track:1GeNui6m825V8jP4uKiIaH,2019-08-16,0.0976,0.974,149040.0,0.596,1.0,0.0,6.0,0.151,-8.888,1.0,73.0,0.184,111.959,4.0,0.892,1.0
929,So Much Fun,Young Thug,4.0,5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,2019-08-16,0.063,0.855,193026.0,0.651,1.0,0.0,0.0,0.0772,-8.044,0.0,75.0,0.235,111.997,4.0,0.559,1.0
930,Rapture EP,Koffee,2.0,7sd72KZS8D59g5NmhxyHpJ,Toast,spotify:track:7sd72KZS8D59g5NmhxyHpJ,2019-03-14,0.0342,0.906,191502.0,0.638,0.0,1.7e-05,10.0,0.0725,-7.917,0.0,70.0,0.256,99.959,4.0,0.789,1.0
931,Hypersonic Missiles,Sam Fender,9.0,5g0HSob4PEq7M8blV6y70i,Will We Talk?,spotify:track:5g0HSob4PEq7M8blV6y70i,2019-09-13,0.00128,0.296,162600.0,0.925,1.0,0.000315,1.0,0.0797,-0.783,1.0,65.0,0.0767,204.111,4.0,0.607,1.0
932,I Was Lovin' You (feat. Dots Per Inch & Ayak) [Remixes],James Hype,2.0,51bwChuoablcgmmSjvwe8Y,I Was Lovin' You (feat. Dots Per Inch & Ayak) - TS7 Remix,spotify:track:51bwChuoablcgmmSjvwe8Y,2019-08-16,0.00746,0.738,244283.0,0.906,0.0,0.0295,7.0,0.162,-5.289,0.0,56.0,0.115,131.027,4.0,0.697,1.0
935,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,1.0,5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),spotify:track:5N1o6d8zGcSZSeMFkOUQOk,2019-08-09,0.00485,0.872,199427.0,0.814,1.0,1.96e-06,0.0,0.214,-4.568,1.0,74.0,0.155,98.985,4.0,0.57,1.0
936,Small Talk,Katy Perry,1.0,4NmE2ytXI8S2svTRSmEdpO,Small Talk,spotify:track:4NmE2ytXI8S2svTRSmEdpO,2019-08-09,0.203,0.846,161962.0,0.631,0.0,0.0,5.0,0.455,-5.547,1.0,67.0,0.1,115.999,4.0,0.602,1.0
937,I Like (feat. WizKid),Kojo Funds,1.0,5s7j77zpP6e9uz2Q1DU851,I Like (feat. WizKid),spotify:track:5s7j77zpP6e9uz2Q1DU851,2019-08-08,0.268,0.496,192784.0,0.833,0.0,0.0,5.0,0.0858,-3.398,1.0,62.0,0.287,134.944,5.0,0.63,1.0
939,We Are Not Your Kind,Slipknot,5.0,56fiFTRrSiHHH3gBeaTg2P,Nero Forte,spotify:track:56fiFTRrSiHHH3gBeaTg2P,2019-08-09,0.000437,0.336,315177.0,0.978,1.0,0.000525,7.0,0.138,-2.358,1.0,70.0,0.0846,129.842,4.0,0.496,1.0
940,Carte Blanche,DJ Snake,10.0,6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),spotify:track:6osaMSJh9NguagEDQcZaKx,2019-07-25,0.278,0.694,185194.0,0.758,0.0,1.34e-06,11.0,0.102,-2.986,1.0,79.0,0.218,192.091,4.0,0.371,1.0
941,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,1.0,6PYnUsNEpYC7A4BS2sjw3L,Right Back (feat. A Boogie Wit Da Hoodie),spotify:track:6PYnUsNEpYC7A4BS2sjw3L,2019-08-13,0.0933,0.786,254999.0,0.428,0.0,1.1e-06,5.0,0.156,-10.011,0.0,69.0,0.31,97.001,4.0,0.556,1.0
943,boyfriend,Ariana Grande,1.0,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),spotify:track:0Ryd8975WihbObpp5cPW1t,2019-08-02,0.119,0.4,186106.0,0.795,1.0,0.0,10.0,0.159,-3.731,0.0,79.0,0.461,190.097,4.0,0.702,1.0
945,No.6 Collaborations Project,Ed Sheeran,4.0,1AI7UPw3fgwAFkvAlZWhE0,Take Me Back to London (feat. Stormzy),spotify:track:1AI7UPw3fgwAFkvAlZWhE0,2019-07-12,0.219,0.885,189733.0,0.762,0.0,0.0,8.0,0.162,-5.513,0.0,71.0,0.216,138.058,4.0,0.605,1.0
946,~how i'm feeling~,Lauv,2.0,09PGubKAMryhOWv1LHpCYz,"fuck, i'm lonely (with Anne-Marie)",spotify:track:09PGubKAMryhOWv1LHpCYz,2020-03-06,0.482,0.806,198973.0,0.558,1.0,0.0,9.0,0.0618,-6.46,1.0,79.0,0.0683,95.016,4.0,0.678,1.0
947,Care Package,Drake,3.0,4n4BflhWjCHIxrI4v7Xt9s,How Bout Now,spotify:track:4n4BflhWjCHIxrI4v7Xt9s,2019-08-02,0.205,0.789,235566.0,0.404,1.0,0.0,1.0,0.219,-8.364,1.0,62.0,0.23,122.062,4.0,0.472,1.0
949,XTC,Solardo,1.0,0I45yWUWcC9fzdbZhiFxhg,XTC,spotify:track:0I45yWUWcC9fzdbZhiFxhg,2019-07-19,0.00754,0.703,156630.0,0.93,0.0,0.00304,3.0,0.219,-6.5,0.0,55.0,0.0665,128.006,4.0,0.587,1.0
950,Dance Monkey (Stripped Back) / Dance Monkey,Tones And I,2.0,2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,spotify:track:2XU0oxnq2qxCpomAAuJY8K,2019-10-17,0.692,0.824,209438.0,0.588,0.0,0.000104,6.0,0.149,-6.4,0.0,89.0,0.0924,98.027,4.0,0.513,1.0
952,Keeping Faith,Amy Wadge,1.0,4HFUxZOWqVemXYF1T7QQ1l,Faith's Song,spotify:track:4HFUxZOWqVemXYF1T7QQ1l,2018-03-02,0.889,0.566,172058.0,0.16,0.0,1.11e-05,11.0,0.116,-11.558,1.0,52.0,0.0299,82.768,4.0,0.344,1.0
953,Erratic Cinematic,Gerry Cinnamon,4.0,3buZ8XXWl8OJriJXL48XJc,Belter,spotify:track:3buZ8XXWl8OJriJXL48XJc,2017-09-28,0.651,0.71,194000.0,0.664,0.0,0.0,9.0,0.367,-9.683,0.0,66.0,0.118,126.946,4.0,0.488,1.0
955,Honeysuckle & Lightning Bugs,Blanco Brown,10.0,2KKijf6Ett4kmVNJze2roh,The Git Up,spotify:track:2KKijf6Ett4kmVNJze2roh,2019-10-10,0.0669,0.847,200593.0,0.678,0.0,0.0,9.0,0.274,-8.635,1.0,73.0,0.109,97.984,4.0,0.811,1.0
956,Descendants 3 (Original TV Movie Soundtrack),Various Artists,2.0,4o05DiC0RQ9DNtGJGauwna,Queen of Mean,spotify:track:4o05DiC0RQ9DNtGJGauwna,2019-08-02,0.248,0.543,189397.0,0.787,0.0,0.0,8.0,0.0778,-6.52,1.0,67.0,0.241,173.702,4.0,0.343,1.0
957,Port of Miami 2,Rick Ross,15.0,1rX5L6pyl3rVWb55D8Cprr,Gold Roses (feat. Drake),spotify:track:1rX5L6pyl3rVWb55D8Cprr,2019-08-15,0.00991,0.502,349600.0,0.633,1.0,0.0,1.0,0.389,-5.8,1.0,70.0,0.419,83.226,4.0,0.552,1.0
958,Why Me? Why Not. (Deluxe Edition),Liam Gallagher,3.0,34fv3psKQOOwWZBRxoIF4I,Once,spotify:track:34fv3psKQOOwWZBRxoIF4I,2019-09-20,0.0904,0.39,213677.0,0.646,0.0,0.0,6.0,0.114,-3.961,1.0,61.0,0.0372,120.755,4.0,0.271,1.0
959,Bad & Boujie,AJ,1.0,4rpGCUItuki220uz77N00s,Bad & Boujie,spotify:track:4rpGCUItuki220uz77N00s,2019-07-26,0.283,0.59,188737.0,0.702,1.0,0.0,2.0,0.103,-3.447,0.0,42.0,0.361,103.007,4.0,0.574,1.0
960,The Search,NF,6.0,6MxMqCgqmekcr0VwSU7AVH,Time,spotify:track:6MxMqCgqmekcr0VwSU7AVH,2019-07-26,0.138,0.677,240428.0,0.688,0.0,0.0,0.0,0.114,-4.058,0.0,76.0,0.0633,98.049,4.0,0.198,1.0
962,Cuz I Love You (Super Deluxe),Lizzo,15.0,6KgBpzTuTRPebChN0VTyzV,Good as Hell,spotify:track:6KgBpzTuTRPebChN0VTyzV,2019-04-17,0.256,0.682,159735.0,0.919,0.0,0.0,0.0,0.442,-3.18,0.0,74.0,0.0875,95.982,4.0,0.535,1.0
963,Music x Road,Headie One,4.0,483KNENKksB9QMFECrdGOe,Rubbery Bandz,spotify:track:483KNENKksB9QMFECrdGOe,2019-08-23,0.313,0.805,186764.0,0.482,1.0,6.33e-06,1.0,0.0927,-6.361,1.0,43.0,0.247,103.832,4.0,0.344,1.0
964,Simmer (feat. Burna Boy),Mahalia,1.0,4JSEMSiKPVcIEBQIlmGuI3,Simmer (feat. Burna Boy),spotify:track:4JSEMSiKPVcIEBQIlmGuI3,2019-07-03,0.227,0.695,167680.0,0.746,0.0,0.0,5.0,0.254,-3.952,0.0,61.0,0.0482,91.698,4.0,0.576,1.0
